T[C],P[bar],XV(Driesner)[mol],XV(xThermo)[mol],XV(diff)[mol],RhoV(Driesner)[kg/m3],RhoV(xThermo),RhoV(err),HV(Driesner)[J/kg],HV(xThermo),HV(err),XL(Driesner)[mol],XL(xThermo)[mol],XL(diff)[mol],RhoL(Driesner)[kg/m3],RhoL(xThermo),RhoL(err),HL(Driesner)[J/kg],HL(xThermo),HL(err)
3.700000e+02,1.424211e+02,1.397326e-05,1.397327e-05,-1.000000e-11,6.816000e+01,6.816002e+01,-2.000000e-05,2.860027e+06,2.860027e+06,0.000000e+00,1.707557e-01,1.707556e-01,1.000000e-07,1.047369e+03,1.047363e+03,6.000000e-03,1.179203e+06,1.179203e+06,0.000000e+00
3.700000e+02,1.439295e+02,1.462040e-05,1.462041e-05,-1.000000e-11,6.931942e+01,6.931945e+01,-3.000000e-05,2.854259e+06,2.854258e+06,1.000000e+00,1.661613e-01,1.661612e-01,1.000000e-07,1.038370e+03,1.038363e+03,7.000000e-03,1.187938e+06,1.187938e+06,0.000000e+00
3.700000e+02,1.454379e+02,1.529442e-05,1.529445e-05,-3.000000e-11,7.049879e+01,7.049882e+01,-3.000000e-05,2.848410e+06,2.848410e+06,0.000000e+00,1.616081e-01,1.616080e-01,1.000000e-07,1.029364e+03,1.029358e+03,6.000000e-03,1.196774e+06,1.196774e+06,0.000000e+00
3.700000e+02,1.469462e+02,1.599737e-05,1.599735e-05,2.000000e-11,7.169893e+01,7.169890e+01,3.000000e-05,2.842477e+06,2.842477e+06,0.000000e+00,1.570962e-01,1.570964e-01,-2.000000e-07,1.020353e+03,1.020347e+03,6.000000e-03,1.205714e+06,1.205714e+06,0.000000e+00
3.700000e+02,1.484546e+02,1.673147e-05,1.673146e-05,1.000000e-11,7.292073e+01,7.292070e+01,3.000000e-05,2.836458e+06,2.836458e+06,0.000000e+00,1.526255e-01,1.526256e-01,-1.000000e-07,1.011333e+03,1.011327e+03,6.000000e-03,1.214761e+06,1.214761e+06,0.000000e+00
3.700000e+02,1.499630e+02,1.749923e-05,1.749922e-05,1.000000e-11,7.416512e+01,7.416510e+01,2.000000e-05,2.830349e+06,2.830349e+06,0.000000e+00,1.481957e-01,1.481958e-01,-1.000000e-07,1.002304e+03,1.002299e+03,5.000000e-03,1.223918e+06,1.223918e+06,0.000000e+00
3.700000e+02,1.514714e+02,1.830338e-05,1.830337e-05,1.000000e-11,7.543310e+01,7.543308e+01,2.000000e-05,2.824146e+06,2.824146e+06,0.000000e+00,1.438069e-01,1.438069e-01,0.000000e+00,9.932642e+02,9.932590e+02,5.200000e-03,1.233188e+06,1.233188e+06,0.000000e+00
3.700000e+02,1.529798e+02,1.914695e-05,1.914694e-05,1.000000e-11,7.672573e+01,7.672573e+01,0.000000e+00,2.817847e+06,2.817847e+06,0.000000e+00,1.394588e-01,1.394589e-01,-1.000000e-07,9.842120e+02,9.842070e+02,5.000000e-03,1.242575e+06,1.242575e+06,0.000000e+00
3.700000e+02,1.544882e+02,2.003329e-05,2.003329e-05,0.000000e+00,7.804418e+01,7.804418e+01,0.000000e+00,2.811446e+06,2.811446e+06,0.000000e+00,1.351515e-01,1.351515e-01,0.000000e+00,9.751454e+02,9.751405e+02,4.900000e-03,1.252082e+06,1.252082e+06,0.000000e+00
3.700000e+02,1.559966e+02,2.096608e-05,2.096608e-05,0.000000e+00,7.938967e+01,7.938968e+01,-1.000000e-05,2.804941e+06,2.804941e+06,0.000000e+00,1.308848e-01,1.308847e-01,1.000000e-07,9.660623e+02,9.660575e+02,4.800000e-03,1.261712e+06,1.261713e+06,-1.000000e+00
3.700000e+02,1.575050e+02,2.194938e-05,2.194939e-05,-1.000000e-11,8.076352e+01,8.076354e+01,-2.000000e-05,2.798325e+06,2.798325e+06,0.000000e+00,1.266585e-01,1.266584e-01,1.000000e-07,9.569603e+02,9.569556e+02,4.700000e-03,1.271471e+06,1.271472e+06,-1.000000e+00
3.700000e+02,1.590134e+02,2.298767e-05,2.298769e-05,-2.000000e-11,8.216718e+01,8.216721e+01,-3.000000e-05,2.791596e+06,2.791596e+06,0.000000e+00,1.224725e-01,1.224724e-01,1.000000e-07,9.478369e+02,9.478323e+02,4.600000e-03,1.281363e+06,1.281363e+06,0.000000e+00
3.700000e+02,1.605218e+02,2.408588e-05,2.408591e-05,-3.000000e-11,8.360218e+01,8.360222e+01,-4.000000e-05,2.784746e+06,2.784746e+06,0.000000e+00,1.183266e-01,1.183265e-01,1.000000e-07,9.386891e+02,9.386846e+02,4.500000e-03,1.291392e+06,1.291392e+06,0.000000e+00
3.700000e+02,1.620302e+02,2.524943e-05,2.524947e-05,-4.000000e-11,8.507020e+01,8.507024e+01,-4.000000e-05,2.777772e+06,2.777772e+06,0.000000e+00,1.142207e-01,1.142206e-01,1.000000e-07,9.295137e+02,9.295093e+02,4.400000e-03,1.301563e+06,1.301564e+06,-1.000000e+00
3.700000e+02,1.635385e+02,2.648431e-05,2.648428e-05,3.000000e-11,8.657305e+01,8.657301e+01,4.000000e-05,2.770666e+06,2.770666e+06,0.000000e+00,1.101547e-01,1.101548e-01,-1.000000e-07,9.203072e+02,9.203035e+02,3.700000e-03,1.311883e+06,1.311883e+06,0.000000e+00
3.700000e+02,1.650469e+02,2.779709e-05,2.779707e-05,2.000000e-11,8.811272e+01,8.811269e+01,3.000000e-05,2.763422e+06,2.763422e+06,0.000000e+00,1.061282e-01,1.061283e-01,-1.000000e-07,9.110655e+02,9.110619e+02,3.600000e-03,1.322357e+06,1.322356e+06,1.000000e+00
3.700000e+02,1.665553e+02,2.919503e-05,2.919501e-05,2.000000e-11,8.969137e+01,8.969135e+01,2.000000e-05,2.756033e+06,2.756033e+06,0.000000e+00,1.021412e-01,1.021412e-01,0.000000e+00,9.017843e+02,9.017808e+02,3.500000e-03,1.332991e+06,1.332991e+06,0.000000e+00
3.700000e+02,1.680637e+02,3.068610e-05,3.068609e-05,1.000000e-11,9.131135e+01,9.131134e+01,1.000000e-05,2.748492e+06,2.748492e+06,0.000000e+00,9.819335e-02,9.819338e-02,-3.000000e-08,8.924587e+02,8.924553e+02,3.400000e-03,1.343793e+06,1.343793e+06,0.000000e+00
3.700000e+02,1.695721e+02,3.227909e-05,3.227908e-05,1.000000e-11,9.297526e+01,9.297526e+01,0.000000e+00,2.740789e+06,2.740789e+06,0.000000e+00,9.428446e-02,9.428447e-02,-1.000000e-08,8.830832e+02,8.830799e+02,3.300000e-03,1.354771e+06,1.354771e+06,0.000000e+00
3.700000e+02,1.710805e+02,3.398364e-05,3.398365e-05,-1.000000e-11,9.468596e+01,9.468597e+01,-1.000000e-05,2.732917e+06,2.732917e+06,0.000000e+00,9.041427e-02,9.041425e-02,2.000000e-08,8.736517e+02,8.736485e+02,3.200000e-03,1.365933e+06,1.365933e+06,0.000000e+00
3.700000e+02,1.725889e+02,3.581038e-05,3.581040e-05,-2.000000e-11,9.644660e+01,9.644662e+01,-2.000000e-05,2.724863e+06,2.724863e+06,0.000000e+00,8.658247e-02,8.658244e-02,3.000000e-08,8.641574e+02,8.641543e+02,3.100000e-03,1.377289e+06,1.377289e+06,0.000000e+00
3.700000e+02,1.740973e+02,3.777096e-05,3.777099e-05,-3.000000e-11,9.826068e+01,9.826070e+01,-2.000000e-05,2.716618e+06,2.716618e+06,0.000000e+00,8.278877e-02,8.278871e-02,6.000000e-08,8.545926e+02,8.545896e+02,3.000000e-03,1.388849e+06,1.388849e+06,0.000000e+00
3.700000e+02,1.756057e+02,3.987813e-05,3.987818e-05,-5.000000e-11,1.001321e+02,1.001321e+02,0.000000e+00,2.708169e+06,2.708169e+06,0.000000e+00,7.903281e-02,7.903273e-02,8.000000e-08,8.449487e+02,8.449457e+02,3.000000e-03,1.400624e+06,1.400624e+06,0.000000e+00
3.700000e+02,1.771141e+02,4.214585e-05,4.214592e-05,-7.000000e-11,1.020652e+02,1.020653e+02,-1.000000e-04,2.699502e+06,2.699502e+06,0.000000e+00,7.531420e-02,7.531410e-02,1.000000e-07,8.352158e+02,8.352129e+02,2.900000e-03,1.412628e+06,1.412628e+06,0.000000e+00
3.700000e+02,1.786224e+02,4.458933e-05,4.458925e-05,8.000000e-11,1.040649e+02,1.040648e+02,1.000000e-04,2.690602e+06,2.690602e+06,0.000000e+00,7.163253e-02,7.163264e-02,-1.100000e-07,8.253829e+02,8.253808e+02,2.100000e-03,1.424874e+06,1.424873e+06,1.000000e+00
3.700000e+02,1.801308e+02,4.722506e-05,4.722498e-05,8.000000e-11,1.061367e+02,1.061367e+02,0.000000e+00,2.681451e+06,2.681451e+06,0.000000e+00,6.798731e-02,6.798740e-02,-9.000000e-08,8.154375e+02,8.154354e+02,2.100000e-03,1.437379e+06,1.437378e+06,1.000000e+00
3.700000e+02,1.816392e+02,5.007078e-05,5.007072e-05,6.000000e-11,1.082870e+02,1.082869e+02,1.000000e-04,2.672030e+06,2.672030e+06,0.000000e+00,6.437802e-02,6.437809e-02,-7.000000e-08,8.053649e+02,8.053629e+02,2.000000e-03,1.450161e+06,1.450161e+06,0.000000e+00
3.700000e+02,1.831476e+02,5.314547e-05,5.314542e-05,5.000000e-11,1.105228e+02,1.105228e+02,0.000000e+00,2.662318e+06,2.662318e+06,0.000000e+00,6.080406e-02,6.080411e-02,-5.000000e-08,7.951486e+02,7.951466e+02,2.000000e-03,1.463241e+06,1.463241e+06,0.000000e+00
3.700000e+02,1.846560e+02,5.646909e-05,5.646906e-05,3.000000e-11,1.128525e+02,1.128525e+02,0.000000e+00,2.652288e+06,2.652288e+06,0.000000e+00,5.726475e-02,5.726477e-02,-2.000000e-08,7.847691e+02,7.847673e+02,1.800000e-03,1.476642e+06,1.476642e+06,0.000000e+00
3.700000e+02,1.861644e+02,6.006229e-05,6.006228e-05,1.000000e-11,1.152856e+02,1.152856e+02,0.000000e+00,2.641913e+06,2.641913e+06,0.000000e+00,5.375931e-02,5.375932e-02,-1.000000e-08,7.742041e+02,7.742022e+02,1.900000e-03,1.490393e+06,1.490393e+06,0.000000e+00
3.700000e+02,1.876728e+02,6.394574e-05,6.394575e-05,-1.000000e-11,1.178333e+02,1.178333e+02,0.000000e+00,2.631158e+06,2.631158e+06,0.000000e+00,5.028687e-02,5.028686e-02,1.000000e-08,7.634268e+02,7.634250e+02,1.800000e-03,1.504525e+06,1.504525e+06,0.000000e+00
3.700000e+02,1.891812e+02,6.813913e-05,6.813917e-05,-4.000000e-11,1.205088e+02,1.205088e+02,0.000000e+00,2.619984e+06,2.619984e+06,0.000000e+00,4.684639e-02,4.684635e-02,4.000000e-08,7.524056e+02,7.524039e+02,1.700000e-03,1.519076e+06,1.519077e+06,-1.000000e+00
3.700000e+02,1.906896e+02,7.265952e-05,7.265959e-05,-7.000000e-11,1.233277e+02,1.233277e+02,0.000000e+00,2.608347e+06,2.608347e+06,0.000000e+00,4.343666e-02,4.343661e-02,5.000000e-08,7.411027e+02,7.411010e+02,1.700000e-03,1.534092e+06,1.534092e+06,0.000000e+00
3.700000e+02,1.921980e+02,7.751866e-05,7.751876e-05,-1.000000e-10,1.263089e+02,1.263090e+02,-1.000000e-04,2.596190e+06,2.596190e+06,0.000000e+00,4.005628e-02,4.005620e-02,8.000000e-08,7.294718e+02,7.294701e+02,1.700000e-03,1.549625e+06,1.549625e+06,0.000000e+00
3.700000e+02,1.937064e+02,8.271873e-05,8.271887e-05,-1.400000e-10,1.294754e+02,1.294755e+02,-1.000000e-04,2.583448e+06,2.583448e+06,0.000000e+00,3.670353e-02,3.670343e-02,1.000000e-07,7.174558e+02,7.174543e+02,1.500000e-03,1.565743e+06,1.565743e+06,0.000000e+00
3.700000e+02,1.952147e+02,8.824546e-05,8.824526e-05,2.000000e-10,1.328559e+02,1.328557e+02,2.000000e-04,2.570040e+06,2.570041e+06,-1.000000e+00,3.337636e-02,3.337646e-02,-1.000000e-07,7.049834e+02,7.049827e+02,7.000000e-04,1.582527e+06,1.582527e+06,0.000000e+00
3.700000e+02,1.967231e+02,9.405689e-05,9.405672e-05,1.700000e-10,1.364860e+02,1.364859e+02,1.000000e-04,2.555866e+06,2.555866e+06,0.000000e+00,3.007223e-02,3.007231e-02,-8.000000e-08,6.919628e+02,6.919621e+02,7.000000e-04,1.600083e+06,1.600083e+06,0.000000e+00
3.700000e+02,1.982315e+02,1.000646e-04,1.000645e-04,1.000000e-10,1.404119e+02,1.404118e+02,1.000000e-04,2.540798e+06,2.540798e+06,0.000000e+00,2.678795e-02,2.678802e-02,-7.000000e-08,6.782737e+02,6.782731e+02,6.000000e-04,1.618546e+06,1.618546e+06,0.000000e+00
3.700000e+02,1.997399e+02,1.061015e-04,1.061014e-04,1.000000e-10,1.446943e+02,1.446942e+02,1.000000e-04,2.524671e+06,2.524671e+06,0.000000e+00,2.351944e-02,2.351948e-02,-4.000000e-08,6.637534e+02,6.637529e+02,5.000000e-04,1.638097e+06,1.638097e+06,0.000000e+00
3.700000e+02,2.012483e+02,1.118639e-04,1.118638e-04,1.000000e-10,1.494149e+02,1.494149e+02,0.000000e+00,2.507266e+06,2.507266e+06,0.000000e+00,2.026128e-02,2.026130e-02,-2.000000e-08,6.481736e+02,6.481731e+02,5.000000e-04,1.658990e+06,1.658990e+06,0.000000e+00
3.700000e+02,2.027567e+02,1.168031e-04,1.168031e-04,0.000000e+00,1.546886e+02,1.546885e+02,1.000000e-04,2.488279e+06,2.488279e+06,0.000000e+00,1.700605e-02,1.700605e-02,0.000000e+00,6.311974e+02,6.311969e+02,5.000000e-04,1.681592e+06,1.681592e+06,0.000000e+00
3.700000e+02,2.042651e+02,1.199048e-04,1.199047e-04,1.000000e-10,1.606826e+02,1.606826e+02,0.000000e+00,2.467274e+06,2.467274e+06,0.000000e+00,1.374311e-02,1.374309e-02,2.000000e-08,6.122941e+02,6.122936e+02,5.000000e-04,1.706475e+06,1.706475e+06,0.000000e+00
3.700000e+02,2.057735e+02,1.191958e-04,1.191957e-04,1.000000e-10,1.676550e+02,1.676551e+02,-1.000000e-04,2.443589e+06,2.443589e+06,0.000000e+00,1.045622e-02,1.045617e-02,5.000000e-08,5.905452e+02,5.905446e+02,6.000000e-04,1.734613e+06,1.734614e+06,-1.000000e+00
3.700000e+02,2.072819e+02,1.104715e-04,1.104712e-04,3.000000e-10,1.760303e+02,1.760304e+02,-1.000000e-04,2.416134e+06,2.416133e+06,1.000000e+00,7.118194e-03,7.118132e-03,6.200000e-08,5.641088e+02,5.641080e+02,8.000000e-04,1.767918e+06,1.767919e+06,-1.000000e+00
3.700000e+02,2.087903e+02,8.317026e-05,8.316911e-05,1.150000e-09,1.865543e+02,1.865545e+02,-2.000000e-04,2.382931e+06,2.382930e+06,1.000000e+00,3.676701e-03,3.676615e-03,8.600000e-08,5.281487e+02,5.281475e+02,1.200000e-03,1.811219e+06,1.811221e+06,-2.000000e+00
3.700000e+02,2.102987e+02,0.000000e+00,0.000000e+00,0.000000e+00,2.002927e+02,2.002927e+02,0.000000e+00,2.340164e+06,2.340164e+06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.531338e+02,4.531338e+02,0.000000e+00,1.889742e+06,1.889743e+06,-1.000000e+00
3.800000e+02,1.481286e+02,1.592905e-05,1.592907e-05,-2.000000e-11,6.871223e+01,6.871226e+01,-3.000000e-05,2.890049e+06,2.890049e+06,0.000000e+00,2.010048e-01,2.010047e-01,1.000000e-07,1.093898e+03,1.093891e+03,7.000000e-03,1.157848e+06,1.157848e+06,0.000000e+00
3.800000e+02,1.498565e+02,1.676391e-05,1.676390e-05,1.000000e-11,6.995992e+01,6.995992e+01,0.000000e+00,2.884078e+06,2.884078e+06,0.000000e+00,1.959267e-01,1.959268e-01,-1.000000e-07,1.084447e+03,1.084440e+03,7.000000e-03,1.166712e+06,1.166712e+06,0.000000e+00
3.800000e+02,1.515845e+02,1.763233e-05,1.763235e-05,-2.000000e-11,7.122866e+01,7.122869e+01,-3.000000e-05,2.878027e+06,2.878027e+06,0.000000e+00,1.908949e-01,1.908948e-01,1.000000e-07,1.074992e+03,1.074985e+03,7.000000e-03,1.175676e+06,1.175676e+06,0.000000e+00
3.800000e+02,1.533124e+02,1.853640e-05,1.853638e-05,2.000000e-11,7.251929e+01,7.251927e+01,2.000000e-05,2.871893e+06,2.871893e+06,0.000000e+00,1.859093e-01,1.859094e-01,-1.000000e-07,1.065534e+03,1.065528e+03,6.000000e-03,1.184743e+06,1.184743e+06,0.000000e+00
3.800000e+02,1.550404e+02,1.947845e-05,1.947847e-05,-2.000000e-11,7.383268e+01,7.383270e+01,-2.000000e-05,2.865674e+06,2.865674e+06,0.000000e+00,1.809699e-01,1.809699e-01,0.000000e+00,1.056072e+03,1.056065e+03,7.000000e-03,1.193916e+06,1.193916e+06,0.000000e+00
3.800000e+02,1.567683e+02,2.046112e-05,2.046111e-05,1.000000e-11,7.516978e+01,7.516976e+01,2.000000e-05,2.859366e+06,2.859366e+06,0.000000e+00,1.760767e-01,1.760768e-01,-1.000000e-07,1.046605e+03,1.046599e+03,6.000000e-03,1.203196e+06,1.203196e+06,0.000000e+00
3.800000e+02,1.584963e+02,2.148734e-05,2.148735e-05,-1.000000e-11,7.653160e+01,7.653161e+01,-1.000000e-05,2.852967e+06,2.852967e+06,0.000000e+00,1.712296e-01,1.712296e-01,0.000000e+00,1.037133e+03,1.037127e+03,6.000000e-03,1.212587e+06,1.212587e+06,0.000000e+00
3.800000e+02,1.602242e+02,2.256038e-05,2.256035e-05,3.000000e-11,7.791920e+01,7.791917e+01,3.000000e-05,2.846472e+06,2.846473e+06,-1.000000e+00,1.664287e-01,1.664288e-01,-1.000000e-07,1.027654e+03,1.027648e+03,6.000000e-03,1.222091e+06,1.222091e+06,0.000000e+00
3.800000e+02,1.619522e+02,2.368388e-05,2.368388e-05,0.000000e+00,7.933374e+01,7.933374e+01,0.000000e+00,2.839880e+06,2.839880e+06,0.000000e+00,1.616738e-01,1.616738e-01,0.000000e+00,1.018168e+03,1.018162e+03,6.000000e-03,1.231712e+06,1.231712e+06,0.000000e+00
3.800000e+02,1.636802e+02,2.486189e-05,2.486193e-05,-4.000000e-11,8.077642e+01,8.077646e+01,-4.000000e-05,2.833184e+06,2.833184e+06,0.000000e+00,1.569650e-01,1.569648e-01,2.000000e-07,1.008672e+03,1.008667e+03,5.000000e-03,1.241452e+06,1.241453e+06,-1.000000e+00
3.800000e+02,1.654081e+02,2.609894e-05,2.609894e-05,0.000000e+00,8.224857e+01,8.224856e+01,1.000000e-05,2.826383e+06,2.826383e+06,0.000000e+00,1.523021e-01,1.523021e-01,0.000000e+00,9.991668e+02,9.991614e+02,5.400000e-03,1.251316e+06,1.251315e+06,1.000000e+00
3.800000e+02,1.671361e+02,2.740003e-05,2.740006e-05,-3.000000e-11,8.375158e+01,8.375161e+01,-3.000000e-05,2.819470e+06,2.819470e+06,0.000000e+00,1.476852e-01,1.476851e-01,1.000000e-07,9.896494e+02,9.896439e+02,5.500000e-03,1.261305e+06,1.261305e+06,0.000000e+00
3.800000e+02,1.688640e+02,2.877072e-05,2.877071e-05,1.000000e-11,8.528696e+01,8.528695e+01,1.000000e-05,2.812442e+06,2.812443e+06,-1.000000e+00,1.431143e-01,1.431143e-01,0.000000e+00,9.801183e+02,9.801133e+02,5.000000e-03,1.271425e+06,1.271425e+06,0.000000e+00
3.800000e+02,1.705920e+02,3.021719e-05,3.021722e-05,-3.000000e-11,8.685636e+01,8.685638e+01,-2.000000e-05,2.805295e+06,2.805294e+06,1.000000e+00,1.385892e-01,1.385891e-01,1.000000e-07,9.705717e+02,9.705666e+02,5.100000e-03,1.281679e+06,1.281679e+06,0.000000e+00
3.800000e+02,1.723199e+02,3.174630e-05,3.174628e-05,2.000000e-11,8.846151e+01,8.846149e+01,2.000000e-05,2.798021e+06,2.798021e+06,0.000000e+00,1.341100e-01,1.341100e-01,0.000000e+00,9.610072e+02,9.610025e+02,4.700000e-03,1.292071e+06,1.292071e+06,0.000000e+00
3.800000e+02,1.740479e+02,3.336567e-05,3.336568e-05,-1.000000e-11,9.010433e+01,9.010435e+01,-2.000000e-05,2.790616e+06,2.790616e+06,0.000000e+00,1.296765e-01,1.296764e-01,1.000000e-07,9.514224e+02,9.514176e+02,4.800000e-03,1.302607e+06,1.302607e+06,0.000000e+00
3.800000e+02,1.757758e+02,3.508373e-05,3.508369e-05,4.000000e-11,9.178688e+01,9.178684e+01,4.000000e-05,2.783074e+06,2.783074e+06,0.000000e+00,1.252887e-01,1.252888e-01,-1.000000e-07,9.418145e+02,9.418102e+02,4.300000e-03,1.313291e+06,1.313291e+06,0.000000e+00
3.800000e+02,1.775038e+02,3.690989e-05,3.690990e-05,-1.000000e-11,9.351139e+01,9.351140e+01,-1.000000e-05,2.775388e+06,2.775388e+06,0.000000e+00,1.209466e-01,1.209466e-01,0.000000e+00,9.321804e+02,9.321761e+02,4.300000e-03,1.324128e+06,1.324128e+06,0.000000e+00
3.800000e+02,1.792317e+02,3.885458e-05,3.885453e-05,5.000000e-11,9.528030e+01,9.528025e+01,5.000000e-05,2.767550e+06,2.767550e+06,0.000000e+00,1.166501e-01,1.166502e-01,-1.000000e-07,9.225168e+02,9.225130e+02,3.800000e-03,1.335125e+06,1.335125e+06,0.000000e+00
3.800000e+02,1.809597e+02,4.092940e-05,4.092940e-05,0.000000e+00,9.709628e+01,9.709628e+01,0.000000e+00,2.759554e+06,2.759554e+06,0.000000e+00,1.123991e-01,1.123991e-01,0.000000e+00,9.128199e+02,9.128159e+02,4.000000e-03,1.346287e+06,1.346287e+06,0.000000e+00
3.800000e+02,1.826877e+02,4.314727e-05,4.314733e-05,-6.000000e-11,9.896226e+01,9.896230e+01,-4.000000e-05,2.751390e+06,2.751389e+06,1.000000e+00,1.081936e-01,1.081935e-01,1.000000e-07,9.030853e+02,9.030813e+02,4.000000e-03,1.357620e+06,1.357621e+06,-1.000000e+00
3.800000e+02,1.844156e+02,4.552257e-05,4.552256e-05,1.000000e-11,1.008814e+02,1.008814e+02,0.000000e+00,2.743049e+06,2.743049e+06,0.000000e+00,1.040334e-01,1.040334e-01,0.000000e+00,8.933085e+02,8.933050e+02,3.500000e-03,1.369134e+06,1.369134e+06,0.000000e+00
3.800000e+02,1.861436e+02,4.807133e-05,4.807138e-05,-5.000000e-11,1.028573e+02,1.028574e+02,-1.000000e-04,2.734521e+06,2.734521e+06,0.000000e+00,9.991849e-02,9.991842e-02,7.000000e-08,8.834841e+02,8.834805e+02,3.600000e-03,1.380834e+06,1.380834e+06,0.000000e+00
3.800000e+02,1.878715e+02,5.081143e-05,5.081139e-05,4.000000e-11,1.048939e+02,1.048939e+02,0.000000e+00,2.725795e+06,2.725795e+06,0.000000e+00,9.584877e-02,9.584882e-02,-5.000000e-08,8.736064e+02,8.736032e+02,3.200000e-03,1.392730e+06,1.392730e+06,0.000000e+00
3.800000e+02,1.895995e+02,5.376282e-05,5.376286e-05,-4.000000e-11,1.069955e+02,1.069955e+02,0.000000e+00,2.716859e+06,2.716859e+06,0.000000e+00,9.182411e-02,9.182406e-02,5.000000e-08,8.636686e+02,8.636653e+02,3.300000e-03,1.404832e+06,1.404832e+06,0.000000e+00
3.800000e+02,1.913274e+02,5.694779e-05,5.694774e-05,5.000000e-11,1.091669e+02,1.091668e+02,1.000000e-04,2.707699e+06,2.707699e+06,0.000000e+00,8.784442e-02,8.784449e-02,-7.000000e-08,8.536635e+02,8.536607e+02,2.800000e-03,1.417150e+06,1.417150e+06,0.000000e+00
3.800000e+02,1.930554e+02,6.039129e-05,6.039132e-05,-3.000000e-11,1.114135e+02,1.114135e+02,0.000000e+00,2.698300e+06,2.698300e+06,0.000000e+00,8.390955e-02,8.390952e-02,3.000000e-08,8.435829e+02,8.435799e+02,3.000000e-03,1.429695e+06,1.429695e+06,0.000000e+00
3.800000e+02,1.947833e+02,6.412118e-05,6.412109e-05,9.000000e-11,1.137416e+02,1.137415e+02,1.000000e-04,2.688645e+06,2.688645e+06,0.000000e+00,8.001936e-02,8.001946e-02,-1.000000e-07,8.334173e+02,8.334148e+02,2.500000e-03,1.442480e+06,1.442480e+06,0.000000e+00
3.800000e+02,1.965113e+02,6.816867e-05,6.816868e-05,-1.000000e-11,1.161579e+02,1.161579e+02,0.000000e+00,2.678716e+06,2.678716e+06,0.000000e+00,7.617370e-02,7.617370e-02,0.000000e+00,8.231563e+02,8.231537e+02,2.600000e-03,1.455520e+06,1.455520e+06,0.000000e+00
3.800000e+02,1.982393e+02,7.256869e-05,7.256882e-05,-1.300000e-10,1.186703e+02,1.186704e+02,-1.000000e-04,2.668491e+06,2.668491e+06,0.000000e+00,7.237239e-02,7.237229e-02,1.000000e-07,8.127878e+02,8.127850e+02,2.800000e-03,1.468831e+06,1.468831e+06,0.000000e+00
3.800000e+02,1.999672e+02,7.736032e-05,7.736031e-05,1.000000e-11,1.212878e+02,1.212878e+02,0.000000e+00,2.657947e+06,2.657947e+06,0.000000e+00,6.861524e-02,6.861526e-02,-2.000000e-08,8.022982e+02,8.022959e+02,2.300000e-03,1.482430e+06,1.482430e+06,0.000000e+00
3.800000e+02,2.016952e+02,8.258732e-05,8.258744e-05,-1.200000e-10,1.240207e+02,1.240208e+02,-1.000000e-04,2.647055e+06,2.647055e+06,0.000000e+00,6.490202e-02,6.490194e-02,8.000000e-08,7.916718e+02,7.916694e+02,2.400000e-03,1.496339e+06,1.496339e+06,0.000000e+00
3.800000e+02,2.034231e+02,8.829856e-05,8.829850e-05,6.000000e-11,1.268810e+02,1.268809e+02,1.000000e-04,2.635786e+06,2.635786e+06,0.000000e+00,6.123248e-02,6.123251e-02,-3.000000e-08,7.808906e+02,7.808886e+02,2.000000e-03,1.510581e+06,1.510580e+06,1.000000e+00
3.800000e+02,2.051511e+02,9.454856e-05,9.454867e-05,-1.100000e-10,1.298826e+02,1.298826e+02,0.000000e+00,2.624103e+06,2.624102e+06,1.000000e+00,5.760633e-02,5.760627e-02,6.000000e-08,7.699335e+02,7.699314e+02,2.100000e-03,1.525182e+06,1.525182e+06,0.000000e+00
3.800000e+02,2.068790e+02,1.013980e-04,1.013979e-04,1.000000e-10,1.330420e+02,1.330420e+02,0.000000e+00,2.611963e+06,2.611964e+06,-1.000000e+00,5.402325e-02,5.402331e-02,-6.000000e-08,7.587760e+02,7.587744e+02,1.600000e-03,1.540174e+06,1.540174e+06,0.000000e+00
3.800000e+02,2.086070e+02,1.089141e-04,1.089142e-04,-1.000000e-10,1.363789e+02,1.363790e+02,-1.000000e-04,2.599319e+06,2.599319e+06,0.000000e+00,5.048285e-02,5.048281e-02,4.000000e-08,7.473892e+02,7.473874e+02,1.800000e-03,1.555594e+06,1.555594e+06,0.000000e+00
3.800000e+02,2.103349e+02,1.171708e-04,1.171706e-04,2.000000e-10,1.399169e+02,1.399168e+02,1.000000e-04,2.586112e+06,2.586112e+06,0.000000e+00,4.698468e-02,4.698476e-02,-8.000000e-08,7.357387e+02,7.357374e+02,1.300000e-03,1.571485e+06,1.571484e+06,1.000000e+00
3.800000e+02,2.120629e+02,1.262486e-04,1.262487e-04,-1.000000e-10,1.436846e+02,1.436846e+02,0.000000e+00,2.572272e+06,2.572271e+06,1.000000e+00,4.352822e-02,4.352821e-02,1.000000e-08,7.237830e+02,7.237815e+02,1.500000e-03,1.587899e+06,1.587899e+06,0.000000e+00
3.800000e+02,2.137908e+02,1.362342e-04,1.362339e-04,3.000000e-10,1.477176e+02,1.477175e+02,1.000000e-04,2.557714e+06,2.557714e+06,0.000000e+00,4.011284e-02,4.011293e-02,-9.000000e-08,7.114716e+02,7.114706e+02,1.000000e-03,1.604899e+06,1.604899e+06,0.000000e+00
